time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target,light_intensity,gradient_angle,gradient_magnitude
35.552,3.581851,2.830401,1.967371,0.272478,3.581851,2.830401,2.000000,-0.970744,0.300,0.391,SEEKING,2.983,446.1,-55.6,363.4827
35.584,3.591118,2.832911,1.967532,0.264451,3.591118,2.832911,2.000000,-0.958339,0.300,0.390,SEEKING,2.976,441.1,-54.9,359.4414
35.616,3.600403,2.835349,1.967686,0.256859,3.600403,2.835349,2.000000,-0.958339,0.300,0.391,SEEKING,2.969,436.3,-54.9,359.4414
35.648,3.609706,2.837717,1.967842,0.249187,3.609706,2.837717,2.000000,-0.958339,0.300,0.390,SEEKING,2.962,431.2,-54.9,359.4414
35.680,3.619028,2.840012,1.967998,0.241442,3.619028,2.840012,2.000000,-0.958339,0.300,0.389,SEEKING,2.955,426.0,-54.9,359.4414
35.712,3.628367,2.842235,1.968154,0.233630,3.628367,2.842235,2.000000,-0.958339,0.300,0.388,SEEKING,2.948,420.6,-54.9,359.4414
35.744,3.637723,2.844384,1.968309,0.225757,3.637723,2.844384,2.000000,-0.958339,0.300,0.387,SEEKING,2.941,415.0,-54.9,359.4414
35.776,3.647096,2.846458,1.968464,0.217828,3.647096,2.846458,2.000000,-0.958339,0.300,0.386,SEEKING,2.934,409.1,-54.9,359.4414
35.808,3.656486,2.848458,1.968618,0.209850,3.656486,2.848458,2.000000,-0.958339,0.300,0.385,SEEKING,2.928,403.1,-54.9,359.4414
35.840,3.665891,2.850383,1.968770,0.201827,3.665891,2.850383,2.000000,-0.930030,0.300,0.384,SEEKING,2.921,396.8,-53.3,336.9023
35.872,3.675310,2.852236,1.968911,0.194235,3.675310,2.852236,2.000000,-0.930030,0.300,0.385,SEEKING,2.914,390.7,-53.3,336.9023
35.904,3.684744,2.854017,1.969051,0.186597,3.684744,2.854017,2.000000,-0.930030,0.300,0.384,SEEKING,2.908,384.3,-53.3,336.9023
35.936,3.694190,2.855725,1.969189,0.178919,3.694190,2.855725,2.000000,-0.930030,0.300,0.383,SEEKING,2.901,377.7,-53.3,336.9023
35.968,3.703650,2.857361,1.969324,0.171203,3.703650,2.857361,2.000000,-0.951407,0.300,0.383,SEEKING,2.895,370.8,-54.5,347.4453
36.000,3.713123,2.858919,1.969448,0.163083,3.713123,2.858919,2.000000,-0.951407,0.300,0.384,SEEKING,2.889,363.3,-54.5,347.4453
36.032,3.722608,2.860401,1.969571,0.154942,3.722608,2.860401,2.000000,-0.951407,0.300,0.383,SEEKING,2.882,355.5,-54.5,347.4453
36.064,3.732105,2.861805,1.969692,0.146781,3.732105,2.861805,2.000000,-0.951407,0.300,0.382,SEEKING,2.876,347.5,-54.5,347.4453
36.096,3.741612,2.863131,1.969811,0.138606,3.741612,2.863131,2.000000,-0.951407,0.300,0.382,SEEKING,2.870,339.2,-54.5,347.4453
36.128,3.751131,2.864380,1.969928,0.130417,3.751131,2.864380,2.000000,-0.951407,0.300,0.381,SEEKING,2.864,330.7,-54.5,347.4453
36.160,3.760659,2.865550,1.970043,0.122214,3.760659,2.865550,2.000000,-0.951407,0.300,0.380,SEEKING,2.858,321.9,-54.5,347.4453
36.192,3.770197,2.866642,1.970156,0.113998,3.770197,2.866642,2.000000,-0.951407,0.300,0.379,SEEKING,2.853,312.9,-54.5,347.4453
36.224,3.779743,2.867655,1.970268,0.105770,3.779743,2.867655,2.000000,-0.912503,0.300,0.379,SEEKING,2.847,303.6,-52.3,318.7989
36.256,3.789297,2.868595,1.970367,0.097993,3.789297,2.868595,2.000000,-0.912503,0.300,0.380,SEEKING,2.841,294.4,-52.3,318.7989
36.288,3.798858,2.869460,1.970466,0.090215,3.798858,2.869460,2.000000,-0.912503,0.300,0.379,SEEKING,2.836,284.9,-52.3,318.7989
36.320,3.808426,2.870250,1.970563,0.082425,3.808426,2.870250,2.000000,-0.912503,0.300,0.379,SEEKING,2.830,275.3,-52.3,318.7989
36.352,3.817999,2.870966,1.970659,0.074626,3.817999,2.870966,2.000000,-0.912503,0.300,0.378,SEEKING,2.825,265.4,-52.3,318.7989
36.384,3.827578,2.871607,1.970755,0.066822,3.827578,2.871607,2.000000,-0.912503,0.300,0.377,SEEKING,2.819,255.4,-52.3,318.7989
36.416,3.837161,2.872173,1.970850,0.059018,3.837161,2.872173,2.000000,-0.912503,0.300,0.377,SEEKING,2.814,245.1,-52.3,318.7989
36.448,3.846748,2.872664,1.970944,0.051219,3.846748,2.872664,2.000000,-0.912503,0.300,0.376,SEEKING,2.809,234.6,-52.3,318.7989
36.480,3.856339,2.873081,1.971039,0.043428,3.856339,2.873081,2.000000,-0.912503,0.300,0.375,SEEKING,2.804,224.0,-52.3,318.7989
36.512,3.865933,2.873423,1.971135,0.035649,3.865933,2.873423,2.000000,-0.912503,0.300,0.374,SEEKING,2.799,213.2,-52.3,318.7989
36.544,3.875529,2.873691,1.971231,0.027884,3.875529,2.873691,2.000000,-0.811150,0.300,0.374,SEEKING,2.794,202.3,-46.5,264.5789
36.576,3.885127,2.873889,1.971320,0.020603,3.885127,2.873889,2.000000,-0.811150,0.300,0.375,SEEKING,2.789,191.6,-46.5,264.5789
36.608,3.894726,2.874017,1.971412,0.013357,3.894726,2.874017,2.000000,-0.811150,0.300,0.374,SEEKING,2.784,180.8,-46.5,264.5789
36.640,3.904326,2.874076,1.971508,0.006172,3.904326,2.874076,2.000000,-0.811150,0.300,0.373,SEEKING,2.780,169.9,-46.5,264.5789
36.672,3.913926,2.874067,1.971608,-0.000955,3.913926,2.874067,2.000000,-0.996632,0.300,0.372,SEEKING,2.775,159.0,-57.1,335.3863
36.704,3.923526,2.873985,1.971703,-0.008530,3.923526,2.873985,2.000000,-0.996632,0.300,0.373,SEEKING,2.771,147.3,-57.1,335.3863
36.736,3.933125,2.873831,1.971805,-0.016113,3.933125,2.873831,2.000000,-0.996632,0.300,0.372,SEEKING,2.766,135.5,-57.1,335.3863
36.768,3.942722,2.873603,1.971913,-0.023723,3.942722,2.873603,2.000000,-0.996632,0.300,0.371,SEEKING,2.762,123.5,-57.1,335.3863
36.800,3.952317,2.873302,1.972028,-0.031354,3.952317,2.873302,2.000000,-0.996632,0.300,0.370,SEEKING,2.758,111.4,-57.1,335.3863
36.832,3.961910,2.872928,1.972150,-0.038999,3.961910,2.872928,2.000000,-0.996632,0.300,0.369,SEEKING,2.754,99.2,-57.1,335.3863
36.864,3.971500,2.872480,1.972278,-0.046654,3.971500,2.872480,2.000000,-0.996632,0.300,0.368,SEEKING,2.750,86.7,-57.1,335.3863
36.896,3.981085,2.871959,1.972414,-0.054314,3.981085,2.871959,2.000000,-0.996632,0.300,0.367,SEEKING,2.746,74.2,-57.1,335.3863
36.928,3.990667,2.871364,1.972556,-0.061973,3.990667,2.871364,2.000000,-0.996632,0.300,0.366,SEEKING,2.742,61.5,-57.1,335.3863
36.960,4.000244,2.870696,1.972704,-0.069627,4.000244,2.870696,2.000000,-0.996632,0.300,0.365,SEEKING,2.739,48.6,-57.1,335.3863
36.992,4.009815,2.869955,1.972857,-0.077271,4.009815,2.869955,2.000000,-0.996632,0.300,0.364,SEEKING,2.735,35.6,-57.1,335.3863
37.024,4.019380,2.869141,1.973014,-0.084900,4.019380,2.869141,2.000000,-0.996632,0.300,0.364,SEEKING,2.731,22.5,-57.1,335.3863
37.056,4.028939,2.868254,1.973175,-0.092510,4.028939,2.868254,2.000000,-0.996632,0.300,0.363,SEEKING,2.728,9.2,-57.1,335.3863
37.088,4.038491,2.867295,1.973337,-0.100097,4.038491,2.867295,2.000000,-0.996632,0.300,0.362,SEEKING,2.725,0.0,-57.1,335.3863
37.120,4.048036,2.866263,1.973501,-0.107656,4.048036,2.866263,2.000000,-0.996632,0.300,0.361,SEEKING,2.721,0.0,-57.1,335.3863
37.152,4.057572,2.865160,1.973665,-0.115185,4.057572,2.865160,2.000000,-0.996632,0.300,0.360,SEEKING,2.718,0.0,-57.1,335.3863
37.184,4.067100,2.863985,1.973827,-0.122680,4.067100,2.863985,2.000000,-0.996632,0.300,0.360,SEEKING,2.715,0.0,-57.1,335.3863
37.216,4.076619,2.862740,1.973987,-0.130140,4.076619,2.862740,2.000000,-0.996632,0.300,0.359,SEEKING,2.712,0.0,-57.1,335.3863
37.248,4.086128,2.861423,1.974144,-0.137561,4.086128,2.861423,2.000000,-0.996632,0.300,0.359,SEEKING,2.710,0.0,-57.1,335.3863
37.280,4.095627,2.860037,1.974296,-0.144942,4.095627,2.860037,2.000000,-0.996632,0.300,0.358,SEEKING,2.707,0.0,-57.1,335.3863
37.312,4.105116,2.858580,1.974443,-0.152283,4.105116,2.858580,2.000000,0.859386,0.300,0.358,SEEKING,2.704,0.0,49.2,82.0488
37.344,4.114595,2.857059,1.974574,-0.159085,4.114595,2.857059,2.000000,0.859386,0.300,0.359,SEEKING,2.702,0.0,49.2,82.0488
37.376,4.124064,2.855478,1.974692,-0.165460,4.124064,2.855478,2.000000,0.859386,0.300,0.360,SEEKING,2.699,0.0,49.2,82.0488
37.408,4.133523,2.853841,1.974796,-0.171412,4.133523,2.853841,2.000000,0.859386,0.300,0.361,SEEKING,2.697,0.0,49.2,82.0488
37.440,4.142973,2.852151,1.974888,-0.176943,4.142973,2.852151,2.000000,0.859386,0.300,0.362,SEEKING,2.695,0.0,49.2,82.0488
37.472,4.152415,2.850413,1.974968,-0.182053,4.152415,2.850413,2.000000,0.859386,0.300,0.363,SEEKING,2.692,0.0,49.2,82.0488
37.504,4.161848,2.848631,1.975037,-0.186745,4.161848,2.848631,2.000000,0.859386,0.300,0.365,SEEKING,2.690,0.0,49.2,82.0488
37.536,4.171273,2.846808,1.975097,-0.191017,4.171273,2.846808,2.000000,0.859386,0.300,0.366,SEEKING,2.688,0.0,49.2,82.0488
37.568,4.180692,2.844949,1.975148,-0.194871,4.180692,2.844949,2.000000,0.859386,0.300,0.367,SEEKING,2.686,0.0,49.2,82.0488
37.600,4.190103,2.843058,1.975192,-0.198305,4.190103,2.843058,2.000000,0.859386,0.300,0.368,SEEKING,2.685,0.0,49.2,82.0488
37.632,4.199510,2.841138,1.975231,-0.201318,4.199510,2.841138,2.000000,0.859386,0.300,0.370,SEEKING,2.683,0.0,49.2,82.0488
37.664,4.208911,2.839194,1.975266,-0.203909,4.208911,2.839194,2.000000,0.859386,0.300,0.371,SEEKING,2.681,0.0,49.2,82.0488
37.696,4.218308,2.837230,1.975300,-0.206078,4.218308,2.837230,2.000000,0.859386,0.300,0.372,SEEKING,2.679,0.0,49.2,82.0488
37.728,4.227701,2.835249,1.975335,-0.207822,4.227701,2.835249,2.000000,0.859386,0.300,0.374,SEEKING,2.678,0.0,49.2,82.0488
37.760,4.237092,2.833256,1.975371,-0.209142,4.237092,2.833256,2.000000,0.859386,0.300,0.375,SEEKING,2.676,0.0,49.2,82.0488
37.792,4.246481,2.831254,1.975413,-0.210035,4.246481,2.831254,2.000000,0.859386,0.300,0.377,SEEKING,2.675,0.0,49.2,82.0488
37.824,4.255869,2.829248,1.975460,-0.210504,4.255869,2.829248,2.000000,0.859386,0.300,0.378,SEEKING,2.673,0.0,49.2,82.0488
37.856,4.265257,2.827242,1.975516,-0.210548,4.265257,2.827242,2.000000,0.859386,0.300,0.380,SEEKING,2.672,0.0,49.2,82.0488
37.888,4.274646,2.825239,1.975581,-0.210169,4.274646,2.825239,2.000000,0.859386,0.300,0.381,SEEKING,2.670,0.0,49.2,82.0488
37.920,4.284036,2.823244,1.975658,-0.209369,4.284036,2.823244,2.000000,0.859386,0.300,0.383,EXPLORING,2.669,0.0,-1000.0,69.2196
37.952,4.288732,2.822252,1.975747,-0.208149,4.288732,2.822252,2.000000,0.864186,0.150,0.384,EXPLORING,2.668,0.0,-1000.0,69.2196
37.984,4.293430,2.821268,1.975851,-0.206514,4.293430,2.821268,2.000000,0.868986,0.150,0.386,EXPLORING,2.667,0.0,-1000.0,69.2196
38.016,4.298130,2.820293,1.975969,-0.204466,4.298130,2.820293,2.000000,0.873786,0.150,0.387,EXPLORING,2.666,0.0,-1000.0,69.2196
38.048,4.302833,2.819330,1.976102,-0.202007,4.302833,2.819330,2.000000,0.878586,0.150,0.389,EXPLORING,2.665,0.0,-1000.0,69.2196
38.080,4.307538,2.818380,1.976251,-0.199142,4.307538,2.818380,2.000000,0.883386,0.150,0.390,EXPLORING,2.665,0.0,-1000.0,1030.5055
38.112,4.312246,2.817446,1.976414,-0.195872,4.312246,2.817446,2.000000,0.888186,0.150,0.392,EXPLORING,2.664,0.0,-1000.0,1030.5055
38.144,4.316958,2.816529,1.976592,-0.192199,4.316958,2.816529,2.000000,0.892986,0.150,0.393,EXPLORING,2.663,0.0,-1000.0,1030.5055
38.176,4.321673,2.815632,1.976784,-0.188126,4.321673,2.815632,2.000000,0.897786,0.150,0.394,EXPLORING,2.663,0.0,-1000.0,1030.5055
38.208,4.326392,2.814755,1.976987,-0.183653,4.326392,2.814755,2.000000,0.902586,0.150,0.396,EXPLORING,2.662,0.0,-1000.0,1030.5055
38.240,4.331116,2.813902,1.977202,-0.178780,4.331116,2.813902,2.000000,0.907386,0.150,0.397,EXPLORING,2.661,0.0,-1000.0,1030.5055
38.272,4.335844,2.813073,1.977424,-0.173507,4.335844,2.813073,2.000000,0.912186,0.150,0.398,EXPLORING,2.661,0.0,-1000.0,1048.3729
38.304,4.340576,2.812271,1.977654,-0.167833,4.340576,2.812271,2.000000,0.916986,0.150,0.399,EXPLORING,2.660,0.0,-1000.0,1048.3729
38.336,4.345314,2.811498,1.977887,-0.161756,4.345314,2.811498,2.000000,0.921786,0.150,0.400,EXPLORING,2.659,0.0,-1000.0,1048.3729
38.368,4.350056,2.810756,1.978122,-0.155275,4.350056,2.810756,2.000000,0.926586,0.150,0.401,EXPLORING,2.658,0.0,-1000.0,1048.3729
38.400,4.354803,2.810046,1.978357,-0.148419,4.354803,2.810046,2.000000,0.931386,0.150,0.402,EXPLORING,2.657,0.0,-1000.0,1048.3729
38.432,4.359555,2.809370,1.978590,-0.141213,4.359555,2.809370,2.000000,0.936186,0.150,0.403,EXPLORING,2.657,0.0,-1000.0,1048.3729
38.464,4.364313,2.808731,1.978819,-0.133684,4.364313,2.808731,2.000000,0.940986,0.150,0.403,EXPLORING,2.656,0.0,-1000.0,1048.3729
38.496,4.369075,2.808128,1.979041,-0.125855,4.369075,2.808128,2.000000,0.945786,0.150,0.404,EXPLORING,2.655,0.0,-1000.0,1048.3729
38.528,4.373841,2.807564,1.979256,-0.117747,4.373841,2.807564,2.000000,0.950586,0.150,0.404,EXPLORING,2.654,0.0,-1000.0,1048.3729
38.560,4.378613,2.807040,1.979461,-0.109380,4.378613,2.807040,2.000000,0.955386,0.150,0.404,EXPLORING,2.653,0.0,-1000.0,1048.3729
38.592,4.383388,2.806557,1.979655,-0.100773,4.383388,2.806557,2.000000,0.960186,0.150,0.404,EXPLORING,2.652,0.0,-1000.0,1048.3729
38.624,4.388168,2.806117,1.979837,-0.091944,4.388168,2.806117,2.000000,0.964986,0.150,0.404,EXPLORING,2.651,0.0,-1000.0,1048.3729
38.656,4.392952,2.805719,1.980007,-0.082910,4.392952,2.805719,2.000000,0.969786,0.150,0.403,EXPLORING,2.650,0.0,-1000.0,1048.3729
38.688,4.397739,2.805366,1.980162,-0.073686,4.397739,2.805366,2.000000,0.974586,0.150,0.403,EXPLORING,2.649,0.0,-1000.0,1048.3729
38.720,4.402529,2.805057,1.980304,-0.064289,4.402529,2.805057,2.000000,0.979386,0.150,0.402,EXPLORING,2.648,0.0,-1000.0,1048.3729
38.752,4.407321,2.804795,1.980432,-0.054732,4.407321,2.804795,2.000000,0.984186,0.150,0.402,EXPLORING,2.647,0.0,-1000.0,1048.3729
38.784,4.412117,2.804579,1.980546,-0.045028,4.412117,2.804579,2.000000,0.988986,0.150,0.401,EXPLORING,2.645,0.0,-1000.0,1048.3729
38.816,4.416914,2.804410,1.980647,-0.035190,4.416914,2.804410,2.000000,0.993786,0.150,0.401,EXPLORING,2.644,0.0,-1000.0,1048.3729
38.848,4.421712,2.804289,1.980735,-0.025227,4.421712,2.804289,2.000000,0.998586,0.150,0.400,EXPLORING,2.643,0.0,-1000.0,1048.3729
38.880,4.426512,2.804216,1.980812,-0.015149,4.426512,2.804216,2.000000,1.003386,0.150,0.399,EXPLORING,2.642,0.0,-1000.0,1048.3729
38.912,4.431311,2.804192,1.980877,-0.004966,4.431311,2.804192,2.000000,1.008186,0.150,0.398,EXPLORING,2.640,0.0,-1000.0,1048.3729
38.944,4.436111,2.804218,1.980933,0.005316,4.436111,2.804218,2.000000,1.012986,0.150,0.398,EXPLORING,2.639,0.0,-1000.0,1048.3729
38.976,4.440911,2.804293,1.980981,0.015690,4.440911,2.804293,2.000000,1.017786,0.150,0.397,EXPLORING,2.637,0.0,-1000.0,1048.3729
39.008,4.445709,2.804419,1.981021,0.026151,4.445709,2.804419,2.000000,1.022586,0.150,0.396,EXPLORING,2.636,0.0,-1000.0,1048.3729
39.040,4.450506,2.804595,1.981056,0.036693,4.450506,2.804595,2.000000,1.027386,0.150,0.395,EXPLORING,2.635,0.0,-1000.0,1048.3729
39.072,4.455301,2.804822,1.981087,0.047311,4.455301,2.804822,2.000000,1.032186,0.150,0.394,EXPLORING,2.633,0.0,-1000.0,1048.3729
39.104,4.460093,2.805100,1.981115,0.058002,4.460093,2.805100,2.000000,1.036986,0.150,0.393,EXPLORING,2.631,0.0,-1000.0,1048.3729
39.136,4.464881,2.805430,1.981141,0.068761,4.464881,2.805430,2.000000,1.041786,0.150,0.393,EXPLORING,2.630,0.0,-1000.0,1048.3729
39.168,4.469666,2.805811,1.981167,0.079584,4.469666,2.805811,2.000000,1.046586,0.150,0.392,EXPLORING,2.628,0.0,-1000.0,1048.3729
39.200,4.474446,2.806245,1.981195,0.090467,4.474446,2.806245,2.000000,1.051386,0.150,0.391,EXPLORING,2.626,0.0,-1000.0,1048.3729
39.232,4.479222,2.806731,1.981226,0.101405,4.479222,2.806731,2.000000,1.056186,0.150,0.390,EXPLORING,2.625,0.0,-1000.0,1048.3729
39.264,4.483991,2.807269,1.981260,0.112393,4.483991,2.807269,2.000000,1.060986,0.150,0.389,EXPLORING,2.623,0.0,-1000.0,1048.3729
39.296,4.488755,2.807860,1.981300,0.123427,4.488755,2.807860,2.000000,1.065786,0.150,0.388,EXPLORING,2.621,0.0,-1000.0,1048.3729
39.328,4.493512,2.808504,1.981345,0.134500,4.493512,2.808504,2.000000,1.070586,0.150,0.388,EXPLORING,2.619,0.0,-1000.0,1048.3729
39.360,4.498261,2.809200,1.981398,0.145608,4.498261,2.809200,2.000000,1.075386,0.150,0.387,EXPLORING,2.617,0.0,-1000.0,1048.3729
39.392,4.503002,2.809950,1.981458,0.156746,4.503002,2.809950,2.000000,1.782275,0.150,0.386,SEEKING,2.615,0.0,102.1,1520.8975
39.424,4.512466,2.811557,1.981518,0.168280,4.512466,2.811557,2.000000,1.782275,0.300,0.387,SEEKING,2.613,0.0,102.1,1520.8975
39.456,4.521911,2.813277,1.981570,0.180050,4.521911,2.813277,2.000000,1.782275,0.300,0.391,SEEKING,2.609,0.0,102.1,1520.8975
39.488,4.531335,2.815107,1.981633,0.191844,4.531335,2.815107,2.000000,1.782275,0.300,0.390,SEEKING,2.605,0.0,102.1,1520.8975
39.520,4.540737,2.817049,1.981706,0.203653,4.540737,2.817049,2.000000,1.782275,0.300,0.389,SEEKING,2.601,0.0,102.1,1520.8975
39.552,4.550115,2.819101,1.981790,0.215473,4.550115,2.819101,2.000000,1.782275,0.300,0.388,SEEKING,2.597,0.0,102.1,1520.8975
39.584,4.559468,2.821264,1.981884,0.227298,4.559468,2.821264,2.000000,1.784468,0.300,0.388,SEEKING,2.592,0.0,102.2,1492.7990
39.616,4.568794,2.823539,1.981986,0.239224,4.568794,2.823539,2.000000,1.784468,0.300,0.387,SEEKING,2.588,0.0,102.2,1492.7990
39.648,4.578093,2.825925,1.982098,0.251145,4.578093,2.825925,2.000000,1.784468,0.300,0.386,SEEKING,2.583,0.0,102.2,1492.7990
39.680,4.587363,2.828421,1.982218,0.263057,4.587363,2.828421,2.000000,1.784468,0.300,0.386,SEEKING,2.579,0.0,102.2,1492.7990
39.712,4.596602,2.831028,1.982345,0.274958,4.596602,2.831028,2.000000,1.784468,0.300,0.385,SEEKING,2.574,0.0,102.2,1492.7990
39.744,4.605810,2.833744,1.982478,0.286848,4.605810,2.833744,2.000000,1.784468,0.300,0.384,SEEKING,2.570,0.0,102.2,1492.7990
39.776,4.614985,2.836569,1.982615,0.298724,4.614985,2.836569,2.000000,1.784468,0.300,0.383,SEEKING,2.565,0.0,102.2,1492.7990
39.808,4.624126,2.839503,1.982755,0.310586,4.624126,2.839503,2.000000,1.784468,0.300,0.382,SEEKING,2.560,0.0,102.2,1492.7990
39.840,4.633231,2.842545,1.982895,0.322432,4.633231,2.842545,2.000000,1.784468,0.300,0.381,SEEKING,2.555,0.0,102.2,1492.7990
39.872,4.642300,2.845694,1.983035,0.334262,4.642300,2.845694,2.000000,1.784468,0.300,0.380,SEEKING,2.550,0.0,102.2,1492.7990
39.904,4.651330,2.848951,1.983172,0.346073,4.651330,2.848951,2.000000,1.784468,0.300,0.379,SEEKING,2.545,0.0,102.2,1492.7990
39.936,4.660322,2.852314,1.983305,0.357865,4.660322,2.852314,2.000000,1.784468,0.300,0.377,SEEKING,2.540,0.0,102.2,1492.7990
39.968,4.669274,2.855782,1.983433,0.369635,4.669274,2.855782,2.000000,1.784468,0.300,0.376,SEEKING,2.535,0.0,102.2,1492.7990
40.000,4.678184,2.859355,1.983554,0.381381,4.678184,2.859355,2.000000,1.784468,0.300,0.375,SEEKING,2.529,0.0,102.2,1492.7990
40.032,4.687052,2.863032,1.983668,0.393099,4.687052,2.863032,2.000000,1.784468,0.300,0.373,SEEKING,2.524,0.0,102.2,1492.7990
40.064,4.695876,2.866813,1.983773,0.404787,4.695876,2.866813,2.000000,1.784468,0.300,0.372,SEEKING,2.519,0.0,102.2,1492.7990
40.096,4.704655,2.870696,1.983869,0.416442,4.704655,2.870696,2.000000,1.786416,0.300,0.371,SEEKING,2.513,0.0,102.4,1614.0400
40.128,4.713389,2.874682,1.983955,0.428130,4.713389,2.874682,2.000000,1.786416,0.300,0.369,SEEKING,2.507,0.0,102.4,1614.0400
40.160,4.722076,2.878769,1.984032,0.439777,4.722076,2.878769,2.000000,1.786416,0.300,0.368,SEEKING,2.502,0.0,102.4,1614.0400
40.192,4.730714,2.882956,1.984100,0.451371,4.730714,2.882956,2.000000,1.786416,0.300,0.366,SEEKING,2.496,0.0,102.4,1614.0400
40.224,4.739304,2.887243,1.984159,0.462908,4.739304,2.887243,2.000000,1.786416,0.300,0.365,SEEKING,2.490,0.0,102.4,1614.0400
40.256,4.747844,2.891629,1.984210,0.474386,4.747844,2.891629,2.000000,1.786416,0.300,0.363,SEEKING,2.485,0.0,102.4,1614.0400
40.288,4.756333,2.896111,1.984254,0.485800,4.756333,2.896111,2.000000,1.792547,0.300,0.362,SEEKING,2.479,0.0,102.7,1574.9782
40.320,4.764769,2.900692,1.984285,0.497469,4.764769,2.900692,2.000000,1.792547,0.300,0.362,SEEKING,2.473,0.0,102.7,1574.9782
40.352,4.773152,2.905371,1.984311,0.509075,4.773152,2.905371,2.000000,1.792547,0.300,0.360,SEEKING,2.467,0.0,102.7,1574.9782
40.384,4.781480,2.910146,1.984333,0.520600,4.781480,2.910146,2.000000,1.802927,0.300,0.359,SEEKING,2.461,0.0,103.3,1520.4390
40.416,4.789751,2.915020,1.984341,0.532541,4.789751,2.915020,2.000000,1.802927,0.300,0.360,SEEKING,2.455,0.0,103.3,1520.4390
40.448,4.797963,2.919992,1.984348,0.544403,4.797963,2.919992,2.000000,1.801879,0.300,0.359,SEEKING,2.448,3.4,103.2,1433.8532
40.480,4.806116,2.925060,1.984353,0.556119,4.806116,2.925060,2.000000,1.801879,0.300,0.358,SEEKING,2.442,10.8,103.2,1433.8532
40.512,4.814210,2.930222,1.984359,0.567756,4.814210,2.930222,2.000000,1.801879,0.300,0.357,SEEKING,2.436,18.1,103.2,1433.8532
40.544,4.822244,2.935477,1.984366,0.579301,4.822244,2.935477,2.000000,1.801879,0.300,0.356,SEEKING,2.429,25.3,103.2,1433.8532
40.576,4.830217,2.940825,1.984377,0.590757,4.830217,2.940825,2.000000,1.801879,0.300,0.356,SEEKING,2.423,32.3,103.2,1433.8532
40.608,4.838129,2.946262,1.984392,0.602124,4.838129,2.946262,2.000000,1.801879,0.300,0.355,SEEKING,2.416,39.3,103.2,1433.8532
40.640,4.845979,2.951788,1.984412,0.613400,4.845979,2.951788,2.000000,1.801879,0.300,0.354,SEEKING,2.410,46.1,103.2,1433.8532
40.672,4.853766,2.957402,1.984439,0.624586,4.853766,2.957402,2.000000,1.801879,0.300,0.354,SEEKING,2.403,52.9,103.2,1433.8532
40.704,4.861491,2.963102,1.984472,0.635677,4.861491,2.963102,2.000000,1.801879,0.300,0.354,SEEKING,2.397,59.5,103.2,1433.8532
40.736,4.869153,2.968886,1.984514,0.646674,4.869153,2.968886,2.000000,1.801879,0.300,0.353,SEEKING,2.390,66.1,103.2,1433.8532
40.768,4.876751,2.974753,1.984563,0.657572,4.876751,2.974753,2.000000,1.801879,0.300,0.353,SEEKING,2.383,72.6,103.2,1433.8532
40.800,4.884285,2.980703,1.984621,0.668370,4.884285,2.980703,2.000000,1.807369,0.300,0.353,SEEKING,2.376,78.9,103.6,1551.8018
40.832,4.891754,2.986734,1.984686,0.679355,4.891754,2.986734,2.000000,1.807369,0.300,0.354,SEEKING,2.369,85.5,103.6,1551.8018
40.864,4.899156,2.992847,1.984759,0.690246,4.899156,2.992847,2.000000,1.807369,0.300,0.354,SEEKING,2.362,92.1,103.6,1551.8018
40.896,4.906493,2.999039,1.984841,0.701016,4.906493,2.999039,2.000000,1.807369,0.300,0.354,SEEKING,2.355,98.5,103.6,1551.8018
40.928,4.913762,3.005308,1.984932,0.711669,4.913762,3.005308,2.000000,1.807369,0.300,0.354,SEEKING,2.348,104.8,103.6,1551.8018
40.960,4.920966,3.011654,1.985030,0.722202,4.920966,3.011654,2.000000,1.807369,0.300,0.355,SEEKING,2.341,111.0,103.6,1551.8018
40.992,4.928103,3.018075,1.985134,0.732617,4.928103,3.018075,2.000000,1.807369,0.300,0.355,SEEKING,2.334,117.0,103.6,1551.8018
41.024,4.935173,3.024569,1.985244,0.742911,4.935173,3.024569,2.000000,1.807369,0.300,0.355,SEEKING,2.327,123.0,103.6,1551.8018
41.056,4.942177,3.031134,1.985359,0.753086,4.942177,3.031134,2.000000,1.822206,0.300,0.355,SEEKING,2.319,128.8,104.4,1534.4026
41.088,4.949111,3.037774,1.985469,0.763739,4.949111,3.037774,2.000000,1.822206,0.300,0.358,SEEKING,2.312,135.1,104.4,1534.4026
41.120,4.955974,3.044486,1.985582,0.774295,4.955974,3.044486,2.000000,1.822206,0.300,0.358,SEEKING,2.305,141.3,104.4,1534.4026
41.152,4.962767,3.051270,1.985695,0.784699,4.962767,3.051270,2.000000,1.822206,0.300,0.358,SEEKING,2.297,147.3,104.4,1534.4026
41.184,4.969490,3.058123,1.985807,0.794964,4.969490,3.058123,2.000000,1.822206,0.300,0.359,SEEKING,2.290,153.2,104.4,1534.4026
41.216,4.976143,3.065043,1.985917,0.805089,4.976143,3.065043,2.000000,1.822206,0.300,0.359,SEEKING,2.282,158.8,104.4,1534.4026
41.248,4.982727,3.072030,1.986024,0.815074,4.982727,3.072030,2.000000,1.824783,0.300,0.359,SEEKING,2.275,164.3,104.6,1530.8627
